Date:, 200429
Serial number:, 0011
Data Source:, simulation
Circuit type:, -Rs-(Cdl-(Rct-Zw))-
Circuit elements: , [Rs=20.0 ohm R1=20.0 ohm Q1=0.01[s^(alpha-1)/ohm alpha_1=0.5 ohm sigma=0.2]
Alteration :, None---
,freq [Hz],angular_freq [1/s],Re_Z [ohm],Im_Z [ohm],|Z| [ohm],phase_angle [rad]
0,1000000.0,6283185.307179586,20.02820936693594,-0.02813001426481225,20.028229121505554,-0.00140451875913295
1,792482.898353917,4979316.903128425,20.031688226873896,-0.03158813008681163,20.03171313264646,-0.001576906726299529
2,628029.1441834247,3946023.4912138637,20.03559610011547,-0.03546984178567882,20.035627496952486,-0.001770339377629252
3,497702.35643321136,3127156.133289811,20.039985888593204,-0.03982663877217519,20.040025463461134,-0.0019873560071689968
4,394420.6059437656,2478217.7561147376,20.04491701594118,-0.04471616480712087,20.04496689224912,-0.0022307944999574326
5,312571.58496882353,1963945.1901179475,20.050456230790115,-0.050202926154142256,20.050519080478306,-0.0025038243851697958
6,247707.6355991709,1556392.9764729056,20.056678508718967,-0.05635907391184237,20.056757692790764,-0.002809982996441718
7,196304.06500402724,1233414.8169729304,20.063668064860924,-0.06326526629462938,20.06376780943299,-0.0031532148764007017
8,155567.61439304723,977460.1490273739,20.071519490571728,-0.0710116164853841,20.07164510721721,-0.003537914518039677
9,123284.67394420659,774620.4519266648,20.080339029124183,-0.07969873130588269,20.08049719036707,-0.00396897247096543
10,97700.99572992246,613873.4608670643,20.090246007100546,-0.08943884526281495,20.09044509046182,-0.0044518247499429845
11,77426.36826811278,486484.219490482,20.101374440017118,-0.10035705342750177,20.10162495710101,-0.004992505359375153
12,61359.072734131754,385530.4242652602,20.11387483272981,-0.11259264496916715,20.11418996356609,-0.005597701581645646
13,48626.015800653535,305526.2680253487,20.127916197322698,-0.12630053682634748,20.128312454650736,-0.006274811459000064
14,38535.28593710528,242124.34240798402,20.14368831344837,-0.14165280377212808,20.14418636694401,-0.007032002615123246
15,30538.555088334124,191879.40063351535,20.161404258422277,-0.15884029676437117,20.162029955126147,-0.007878271198753605
16,24201.282647943834,152061.14354846097,20.18130323669981,-0.17807433567665462,20.182088861182258,-0.008823499270063593
17,19179.10261672489,120505.85576629538,20.203653740568754,-0.19958845492243252,20.204639566696954,-0.0098785083712091
18,15199.11082952933,95498.82984629282,20.228757075800367,-0.22364017068773617,20.229993271320893,-0.011055106303354139
19,12045.035402587837,75681.18946599784,20.256951287370185,-0.25051272597452995,20.258500242731785,-0.012366123250144963
20,9545.484566618337,59976.04837888584,20.288615520828504,-0.28051675384650687,20.290554684413923,-0.013825432318544018
21,7564.633275546291,47529.99265111424,20.32417485397029,-0.3139917795041173,20.32660016658847,-0.0154479482909742
22,5994.8425031894085,37666.70633489538,20.364105630431037,-0.35130745737444913,20.367135661574014,-0.017249596882786145
23,4750.810162102798,29850.220607723768,20.4089413207709,-0.39286440952669627,20.412722216278322,-0.019247245072833624
24,3764.9358067924672,23655.789343712753,20.459278926224997,-0.4390944956739107,20.463990279444655,-0.021458581139184973
25,2983.64724028334,18746.8085019552,20.515785923892917,-0.49046030215782904,20.52164767709931,-0.023901930935173257
26,2364.4894126454074,14856.525136515313,20.579207727489887,-0.547453587237235,20.58648819302016,-0.026595994779032486
27,1873.817422860385,11773.542099653489,20.65037560202888,-0.6105923627595339,20.65940065777151,-0.02955948726711904
28,1484.9682622544651,9330.330767025258,20.730214920358616,-0.6804162286847573,20.74137837484569,-0.03281066061310324
29,1176.811952434999,7394.127568852909,20.81975357996754,-0.7574795089130117,20.833528609839338,-0.03636669114240016
30,932.60334688322,5859.719646563155,20.920130304729238,-0.8423416681382602,20.937081732006792,-0.04024290886285385
31,739.0722033525783,4643.7276090497635,21.03260243257237,-0.93555442618385,21.05339942078242,-0.04445185229521474
32,585.7020818056667,3680.074714785861,21.158552630521957,-1.0376449380196426,21.183981128106335,-0.049002135869597306
33,464.15888336127773,2916.3962761324638,21.299493778005086,-1.1490943883873328,21.330467719032807,-0.053897126224431914
34,367.8379771828634,2311.1941736580275,21.457071014743452,-1.2703113791174303,21.494640902598462,-0.05913343780653403
35,291.50530628251755,1831.5818573991994,21.63305966243854,-1.4015995905771415,21.67841672657234,-0.06469927829831024
36,231.01297000831605,1451.4972989241699,21.829357409066013,-1.5431194085503501,21.8838310723189,-0.07057270125210681
37,183.07382802953677,1150.2867864043078,22.047968812486307,-1.6948435620026852,22.113014797987876,-0.07671985676745671
38,145.082877849594,911.5826064278997,22.290979875548274,-1.8565073556124516,22.368156011918845,-0.0830933696601557
39,114.97569953977356,722.4136260309999,22.560520230753372,-2.027554839182447,22.651447011352815,-0.08963101499597324
40,91.11627561154887,572.5004441674096,22.858710439880547,-2.207083253896481,22.965013813710936,-0.09625489736866126
41,72.20809018385471,453.6968113026944,23.187592182794294,-2.3937893202489375,23.310827066951546,-0.10287136465845617
42,57.223676593502205,359.54696399508947,23.549039822170297,-2.5859223176734316,23.690594563649178,-0.10937188902247857
43,45.34878508128582,284.9348201211799,23.94465313195707,-2.781250306870551,24.1056376575939,-0.11563511691070816
44,35.93813663804626,225.80597209158464,24.375632978013876,-2.9770470209192665,24.556756545676016,-0.12153021749611218
45,28.48035868435805,178.94737122876302,24.842644461295848,-3.1701075583002147,25.044092432379045,-0.12692154214251777
46,22.570197196339215,141.81273140418446,25.345675341230713,-3.3568006348113797,25.566997653321376,-0.13167445246739057
47,17.886495290574352,112.38416440667363,25.8839010906422,-3.53316337678004,26.123927329503278,-0.13566199835065187
48,14.174741629268048,89.06252833808384,26.45557107972203,-3.695041173724078,26.712367368500697,-0.13877195760813096
49,11.233240329780266,70.58053059209253,27.05793231525037,-3.8382699482685045,27.328812952128953,-0.14091362010388012
50,8.902150854450392,55.933863450978905,27.687206969950566,-3.958891776828368,27.968808589168013,-0.14202364382998917
51,7.054802310718645,44.326630223763985,28.338636901028277,-4.053388052120483,28.627055316769738,-0.1420703516938836
52,5.5908101825122225,35.128096393990816,29.006602239439434,-4.118908695796212,29.29758321639105,-0.14105597998647545
53,4.430621457583878,27.838415643965625,29.684812443004137,-4.153472834883176,29.973979154700928,-0.13901661539198895
54,3.5111917342151346,22.061468315110943,30.366558280640938,-4.15611708446614,30.64965205400143,-0.13601982997354717
55,2.782559402207126,17.483336352302224,31.045003995575748,-4.126972602345581,31.318112585943382,-0.13216029448574249
56,2.2051307399030455,13.855245065368866,31.71349244370569,-4.06726080670698,31.9732421478766,-0.12755387169308502
57,1.747528400007683,10.980044766807325,32.365833872835935,-3.9792084575093534,32.60952778303188,-0.12233082723986265
58,1.3848863713938746,8.701497700855244,32.99655172969648,-3.8658934682136326,33.222244932546516,-0.11662883010111814
59,1.0974987654930568,6.895788117993709,33.6010657792081,-3.731041151321003,33.80757739873593,-0.1105863536870857
60,0.8697490026177834,5.464794154182156,34.17580224543634,-3.5787951028363425,34.36267209498203,-0.10433695598424673
61,0.6892612104349695,4.330755910213817,34.7182305559704,-3.4134871421911486,34.88563353885695,-0.09800474605576699
62,0.5462277217684348,3.4320499957896087,35.22683470097624,-3.2394272328578233,35.37546850356733,-0.09170116868463965
63,0.43287612810830617,2.7198409279588978,35.70103296812322,-3.060728413145374,35.83199427062436,-0.08552308602699306
64,0.34304692863149194,2.1554274216504745,36.14106247597377,-2.8811749980346186,36.2557245998689,-0.07955202125972276
65,0.271858824273294,1.7081393703010779,36.54784481520973,-2.7041360069137763,36.64774634517845,-0.07385435973352891
66,0.21544346900318823,1.353671238968633,36.922846982250576,-2.5325208115357336,37.00959728145596,-0.06848227468744385
67,0.1707352647470692,1.072761306876202,37.26794855865254,-2.3687707548660337,37.3431528484069,-0.06347514842611142
68,0.13530477745798075,0.8501449897151884,37.585322560830235,-2.214878914008586,37.65052669758252,-0.058861285332740626
69,0.10722672220103231,0.6737253654705534,37.877334140896984,-2.0724299542761613,37.93398749850246,-0.05465975008884724
70,0.08497534359086438,0.5339158303226561,38.14645868938753,-1.9426527258288746,38.195892582243964,-0.05088220491674898
71,0.06734150657750829,0.42311916469113753,38.395218986985356,-1.8264794801775512,38.43863770153764,-0.04753465798573253
